population,side,stack_cell,stack,cell,Time (sec),ROI_mean_Fluo,deltaF_F,led
OviDN_activation,right,556_6,556,6,11,556.767,-0.00712729279435591,3
OviDN_activation,right,556_6,556,6,12,568.633,0.014033134356862027,0
OviDN_activation,right,556_6,556,6,13,563.667,0.005177354714779726,0
OviDN_activation,right,556_6,556,6,14,579.833,0.03400589553111112,0
OviDN_activation,right,556_6,556,6,15,561.333,0.0010151739486458987,0
OviDN_activation,right,556_6,556,6,16,575.233,0.025802797191687293,0
OviDN_activation,right,556_6,556,6,17,567.2,0.01147769089590676,0
OviDN_activation,right,556_6,556,6,18,585.467,0.04405290771465758,0
OviDN_activation,right,556_6,556,6,19,560.133,-0.0011247647485949672,0
OviDN_activation,right,556_6,556,6,20,556.9,-0.006890116255411836,0
OviDN_activation,right,556_6,556,6,21,544.033,-0.029835608936578255,3
OviDN_activation,right,556_6,556,6,22,573.6,0.022890697281191984,0
OviDN_activation,right,556_6,556,6,23,574.933,0.025267812517377128,0
OviDN_activation,right,556_6,556,6,24,556.433,-0.007722909065088092,0
OviDN_activation,right,556_6,556,6,25,560.867,0.00018416442121730058,0
OviDN_activation,right,556_6,556,6,26,569.533,0.015638088379792726,0
OviDN_activation,right,556_6,556,6,27,574.433,0.024376171393526717,0
OviDN_activation,right,556_6,556,6,28,558.333,-0.0043346727944565695,0
OviDN_activation,right,556_6,556,6,29,559.033,-0.0030863752210659127,0
OviDN_activation,right,556_6,556,6,30,577.067,0.02907333683397071,0
OviDN_activation,right,559_1,559,1,1,1498.349,-0.007826998301213804,0
OviDN_activation,right,559_1,559,1,2,1497.93,-0.008104450675601655,0
OviDN_activation,right,559_1,559,1,3,1531.209,0.013932154496847423,0
OviDN_activation,right,559_1,559,1,4,1561.581,0.034043809663697994,0
OviDN_activation,right,559_1,559,1,5,1544.0,0.022402066956981288,0
OviDN_activation,right,559_1,559,1,6,1496.256,-0.009212935818144377,0
OviDN_activation,right,559_1,559,1,7,1491.791,-0.012169558375762947,0
OviDN_activation,right,559_1,559,1,8,1452.14,-0.03842555860692299,0
OviDN_activation,right,559_1,559,1,9,1510.302,8.800941014420842e-05,0
OviDN_activation,right,559_1,559,1,10,1526.349,0.010713971824949068,0
OviDN_activation,right,559_1,559,1,11,1501.953,-0.0054405105749748125,3
OviDN_activation,right,559_1,559,1,12,1481.651,-0.018884038271451846,0
OviDN_activation,right,559_1,559,1,13,1493.163,-0.011261050839580919,0
OviDN_activation,right,559_1,559,1,14,1483.116,-0.017913948227350877,0
OviDN_activation,right,559_1,559,1,15,1484.488,-0.01700544069116885,0
OviDN_activation,right,559_1,559,1,16,1486.837,-0.015449985733084731,0
OviDN_activation,right,559_1,559,1,17,1469.977,-0.02661429845905274,0
OviDN_activation,right,559_1,559,1,18,1458.163,-0.03443726349728451,0
OviDN_activation,right,559_1,559,1,19,1448.628,-0.04075112600274753,0
OviDN_activation,right,559_1,559,1,20,1451.674,-0.03873413332402278,0
OviDN_activation,right,559_1,559,1,21,1448.047,-0.041135851132865345,3
OviDN_activation,right,559_1,559,1,22,1427.233,-0.05491841371164947,0
OviDN_activation,right,559_1,559,1,23,1429.721,-0.053270916080438956,0
OviDN_activation,right,559_1,559,1,24,1481.605,-0.018914498436659145,0
OviDN_activation,right,559_1,559,1,25,1548.395,0.02531233708928434,0
OviDN_activation,right,559_1,559,1,26,1610.233,0.06626006961291503,0
OviDN_activation,right,559_1,559,1,27,1595.465,0.0564810322263731,0
OviDN_activation,right,559_1,559,1,28,1592.512,0.05452562205556744,0
OviDN_activation,right,559_1,559,1,29,1604.279,0.062317464751087424,0
OviDN_activation,right,559_1,559,1,30,1592.535,0.05454085213817116,0
OviDN_activation,right,559_2,559,2,1,2056.111,-0.0029035295997254643,0
OviDN_activation,right,559_2,559,2,2,2053.028,-0.004398608619410748,0
OviDN_activation,right,559_2,559,2,3,2079.611,0.008492628999886353,0
OviDN_activation,right,559_2,559,2,4,2089.944,0.013503544183281667,0
OviDN_activation,right,559_2,559,2,5,2057.833,-0.0020684578929793403,0
OviDN_activation,right,559_2,559,2,6,2062.25,7.353498082850842e-05,0
OviDN_activation,right,559_2,559,2,7,2027.222,-0.01691304559054183,0
OviDN_activation,right,559_2,559,2,8,2031.028,-0.015067352840323829,0
OviDN_activation,right,559_2,559,2,9,2100.0,0.01838013017807728,0
OviDN_activation,right,559_2,559,2,10,2045.333,-0.008130244382134562,0
OviDN_activation,right,559_2,559,2,11,2080.722,0.00903140058304263,3
OviDN_activation,right,559_2,559,2,12,2064.111,0.0009760137533338779,0
OviDN_activation,right,559_2,559,2,13,2070.361,0.004006906997911489,0
OviDN_activation,right,559_2,559,2,14,2069.056,0.003374056488443763,0
OviDN_activation,right,559_2,559,2,15,2066.611,0.0021883710511649223,0
OviDN_activation,right,559_2,559,2,16,2068.944,0.0033197428815008936,0
OviDN_activation,right,559_2,559,2,17,2002.028,-0.029130697495163945,0
OviDN_activation,right,559_2,559,2,18,2034.472,-0.013397209426831801,0
OviDN_activation,right,559_2,559,2,19,2016.333,-0.022193589036974676,0
OviDN_activation,right,559_2,559,2,20,2034.583,-0.013343380762808053,0
OviDN_activation,right,559_2,559,2,21,2038.833,-0.011282373356495278,3
OviDN_activation,right,559_2,559,2,22,1987.639,-0.03610854115856036,0
OviDN_activation,right,559_2,559,2,23,2023.417,-0.01875825339784071,0
OviDN_activation,right,559_2,559,2,24,2037.444,-0.011955959071170266,0
OviDN_activation,right,559_2,559,2,25,2098.139,0.01747765140557191,0
OviDN_activation,right,559_2,559,2,26,2075.917,0.0067012498566112215,0
OviDN_activation,right,559_2,559,2,27,2093.306,0.015133922277404893,0
OviDN_activation,right,559_2,559,2,28,2102.5,0.019592487475908322,0
OviDN_activation,right,559_2,559,2,29,2083.972,0.010607465070222987,0
OviDN_activation,right,559_2,559,2,30,2098.111,0.01746407300383608,0
OviDN_activation,right,559_3,559,3,1,1935.111,-0.01423527476551863,0
OviDN_activation,right,559_3,559,3,2,1968.111,0.0025752523477776527,0
OviDN_activation,right,559_3,559,3,3,1999.667,0.018650191547388995,0
OviDN_activation,right,559_3,559,3,4,2011.389,0.024621494541996837,0
OviDN_activation,right,559_3,559,3,5,1935.722,-0.01392402530896645,0
OviDN_activation,right,559_3,559,3,6,1933.556,-0.015027407179493685,0
OviDN_activation,right,559_3,559,3,7,1942.556,-0.010442717966776517,0
OviDN_activation,right,559_3,559,3,8,1948.639,-0.0073439774688923085,0
OviDN_activation,right,559_3,559,3,9,1987.472,0.012437937664157267,0
OviDN_activation,right,559_3,559,3,10,1942.389,-0.010527789422168119,0
OviDN_activation,right,559_3,559,3,11,1989.0,0.013216316010494148,3
OviDN_activation,right,559_3,559,3,12,1991.611,0.014546385292094703,0
OviDN_activation,right,559_3,559,3,13,1979.167,0.008207288340644336,0
OviDN_activation,right,559_3,559,3,14,1966.472,0.0017403295011505409,0
OviDN_activation,right,559_3,559,3,15,2001.167,0.01941430641617519,0
OviDN_activation,right,559_3,559,3,16,1955.278,-0.003962005059644547,0
OviDN_activation,right,559_3,559,3,17,1899.556,-0.0323473442053141,0
OviDN_activation,right,559_3,559,3,18,1937.0,-0.013272999440760602,0
OviDN_activation,right,559_3,559,3,19,1957.361,-0.002900904211856743,0
OviDN_activation,right,559_3,559,3,20,1928.222,-0.017744599652897423,0
OviDN_activation,right,559_3,559,3,21,1948.972,-0.00717434396802173,3
OviDN_activation,right,559_3,559,3,22,1897.667,-0.03330961953007224,0
OviDN_activation,right,559_3,559,3,23,1907.139,-0.028484488838643695,0
OviDN_activation,right,559_3,559,3,24,1985.528,0.011447644794210378,0
OviDN_activation,right,559_3,559,3,25,2013.583,0.025739139890074873,0
OviDN_activation,right,559_3,559,3,26,2010.611,0.02422517363005317,0
OviDN_activation,right,559_3,559,3,27,2005.417,0.021579298544402742,0
OviDN_activation,right,559_3,559,3,28,2009.306,0.023560393694209147,0
OviDN_activation,right,559_3,559,3,29,2000.528,0.019088793482072326,0
OviDN_activation,right,559_3,559,3,30,1975.889,0.006537442647390228,0
OviDN_activation,right,561_1,561,1,1,744.833,-0.03979649669226838,0
OviDN_activation,right,561_1,561,1,2,758.952,-0.021594949146440133,0
OviDN_activation,right,561_1,561,1,3,778.714,0.0038812873151122507,0
OviDN_activation,right,561_1,561,1,4,759.762,-0.020550735426479807,0
OviDN_activation,right,561_1,561,1,5,788.833,0.016926223898172957,0
OviDN_activation,right,561_1,561,1,6,780.714,0.006459592796495948,0
OviDN_activation,right,561_1,561,1,7,786.714,0.01419450924064704,0
OviDN_activation,right,561_1,561,1,8,773.833,-0.0024110672122047722,0
OviDN_activation,right,561_1,561,1,9,773.762,-0.0025025970567939277,0
OviDN_activation,right,561_1,561,1,10,788.667,0.016712224543218187,0
OviDN_activation,right,561_1,561,1,11,797.952,0.02868200774054196,3
OviDN_activation,right,561_1,561,1,12,813.357,0.048541405710899856,0
OviDN_activation,right,561_1,561,1,13,802.167,0.034115786542558146,0
OviDN_activation,right,561_1,561,1,14,786.762,0.014256388572200103,0
OviDN_activation,right,561_1,561,1,15,790.048,0.018492544478113594,0
OviDN_activation,right,561_1,561,1,16,792.619,0.02180695617443237,0
OviDN_activation,right,561_1,561,1,17,786.024,0.013304993849569595,0
OviDN_activation,right,561_1,561,1,18,800.833,0.03239605678647514,0
OviDN_activation,right,561_1,561,1,19,851.667,0.09792884720680464,0
OviDN_activation,right,561_1,561,1,20,807.786,0.04135953579250553,0
OviDN_activation,right,561_1,561,1,21,837.095,0.07914331346944303,3
OviDN_activation,right,561_1,561,1,22,839.905,0.08276583267078705,0
OviDN_activation,right,561_1,561,1,23,833.81,0.0749084467162702,0
OviDN_activation,right,561_1,561,1,24,821.81,0.059438613827968015,0
OviDN_activation,right,561_1,561,1,25,823.095,0.06109517509975715,0
OviDN_activation,right,561_1,561,1,26,791.262,0.020057575905313423,0
OviDN_activation,right,561_1,561,1,27,808.619,0.04243340002550195,0
OviDN_activation,right,561_1,561,1,28,799.143,0.030217388654705992,0
OviDN_activation,right,561_1,561,1,29,799.333,0.030462327675437367,0
OviDN_activation,right,561_1,561,1,30,793.905,0.023464806598962017,0
OviDN_activation,right,561_2,561,2,1,419.5405,-0.02223491601576733,0
OviDN_activation,right,561_2,561,2,2,422.1081,-0.01625096540876303,0
OviDN_activation,right,561_2,561,2,3,418.027,-0.025762221376299046,0
OviDN_activation,right,561_2,561,2,4,414.4054,-0.03420258417359108,0
OviDN_activation,right,561_2,561,2,5,430.4054,0.0030864054322937468,0
OviDN_activation,right,561_2,561,2,6,435.4324,0.014802139854092655,0
OviDN_activation,right,561_2,561,2,7,433.6487,0.010645116681591715,0
OviDN_activation,right,561_2,561,2,8,435.5946,0.015180156986222408,0
OviDN_activation,right,561_2,561,2,9,437.1622,0.018833545742858906,0
OviDN_activation,right,561_2,561,2,10,434.4595,0.012534736229869864,0
OviDN_activation,right,561_2,561,2,11,439.1081,0.023368586047489596,3
OviDN_activation,right,561_2,561,2,12,451.3243,0.05183919572395277,0
OviDN_activation,right,561_2,561,2,13,446.054,0.0395564356039593,0
OviDN_activation,right,561_2,561,2,14,423.9189,-0.012030784010116946,0
OviDN_activation,right,561_2,561,2,15,448.3784,0.04497359356895427,0
OviDN_activation,right,561_2,561,2,16,442.6487,0.03162017333490193,0
OviDN_activation,right,561_2,561,2,17,438.4595,0.02185698363134107,0
OviDN_activation,right,561_2,561,2,18,429.6757,0.0013857944500804092,0
OviDN_activation,right,561_2,561,2,19,419.1351,-0.023179725789906402,0
OviDN_activation,right,561_2,561,2,20,406.7567,-0.052028352598499195,0
OviDN_activation,right,561_2,561,2,21,405.2162,-0.05561858312899081,3
OviDN_activation,right,561_2,561,2,22,405.3513,-0.0553037242230062,0
OviDN_activation,right,561_2,561,2,23,434.7297,0.013164454041839217,0
OviDN_activation,right,561_2,561,2,24,415.7297,-0.03111622111514901,0
OviDN_activation,right,561_2,561,2,25,425.2162,-0.009007346121634782,0
OviDN_activation,right,561_2,561,2,26,423.6757,-0.0125975766521264,0
OviDN_activation,right,561_2,561,2,27,444.8649,0.03678516450768695,0
OviDN_activation,right,561_2,561,2,28,429.5946,0.0011967858840155987,0
OviDN_activation,right,561_2,561,2,29,442.1892,0.030549280164657945,0
OviDN_activation,right,561_2,561,2,30,433.6487,0.010645116681591715,0
OviDN_activation,right,561_3,561,3,1,467.0938,-0.04466473378263826,0
OviDN_activation,right,561_3,561,3,2,466.5312,-0.045815405490920114,0
OviDN_activation,right,561_3,561,3,3,477.7812,-0.022806061875258073,0
OviDN_activation,right,561_3,561,3,4,486.3438,-0.005293190262505437,0
OviDN_activation,right,561_3,561,3,5,491.7188,0.005700162798310869,0
OviDN_activation,right,561_3,561,3,6,477.875,-0.022614215081378182,0
OviDN_activation,right,561_3,561,3,7,519.2812,0.0620728501291841,0
OviDN_activation,right,561_3,561,3,8,492.5625,0.007425761305736144,0
OviDN_activation,right,561_3,561,3,9,501.6562,0.026024878464646913,0
OviDN_activation,right,561_3,561,3,10,493.7812,0.009918337933683487,0
OviDN_activation,right,561_3,561,3,11,503.625,0.030051615861137148,3
OviDN_activation,right,561_3,561,3,12,503.0938,0.02896516578748026,0
OviDN_activation,right,561_3,561,3,13,481.6875,-0.014816604189403823,0
OviDN_activation,right,561_3,561,3,14,511.1875,0.045519007958332185,0
OviDN_activation,right,561_3,561,3,15,489.625,0.0014177660283132794,0
OviDN_activation,right,561_3,561,3,16,493.1562,0.008640041066146707,0
OviDN_activation,right,561_3,561,3,17,484.8125,-0.008425119851719926,0
OviDN_activation,right,561_3,561,3,18,506.0625,0.03503697364453059,0
OviDN_activation,right,561_3,561,3,19,474.7188,-0.02906951199868954,0
OviDN_activation,right,561_3,561,3,20,464.7812,-0.049394636720023095,0
OviDN_activation,right,561_3,561,3,21,473.4375,-0.03169012284088932,3
OviDN_activation,right,561_3,561,3,22,463.5938,-0.05182319624084422,0
OviDN_activation,right,561_3,561,3,23,470.0625,-0.038592925925587926,0
OviDN_activation,right,561_3,561,3,24,477.9688,-0.022422368287498287,0
OviDN_activation,right,561_3,561,3,25,488.2188,-0.001458299659895098,0
OviDN_activation,right,561_3,561,3,26,484.4688,-0.009128080865115776,0
OviDN_activation,right,561_3,561,3,27,487.4688,-0.0029922559009392335,0
OviDN_activation,right,561_3,561,3,28,472.9688,-0.03264874322779252,0
OviDN_activation,right,561_3,561,3,29,478.0,-0.022358555707870823,0
OviDN_activation,right,561_3,561,3,30,488.0625,-0.0017779761405286702,0
OviDN_activation,right,561_4,561,4,1,666.214,-0.04898626157791607,0
OviDN_activation,right,561_4,561,4,2,664.595,-0.05129736768271931,0
OviDN_activation,right,561_4,561,4,3,669.952,-0.04365030443168124,0
OviDN_activation,right,561_4,561,4,4,704.548,0.005735135223520267,0
OviDN_activation,right,561_4,561,4,5,717.714,0.024529466894822893,0
OviDN_activation,right,561_4,561,4,6,717.786,0.024632246165697244,0
OviDN_activation,right,561_4,561,4,7,721.738,0.030273686144809332,0
OviDN_activation,right,561_4,561,4,8,724.762,0.03459041552153854,0
OviDN_activation,right,561_4,561,4,9,718.048,0.025006248512490677,0
OviDN_activation,right,561_4,561,4,10,698.429,-0.002999675310939768,0
OviDN_activation,right,561_4,561,4,11,702.048,0.0021664105403775987,3
OviDN_activation,right,561_4,561,4,12,705.738,0.007433848172696255,0
OviDN_activation,right,561_4,561,4,13,744.452,0.06269769112597028,0
OviDN_activation,right,561_4,561,4,14,708.881,0.011920448844343097,0
OviDN_activation,right,561_4,561,4,15,702.19,0.0023691141023801775,0
OviDN_activation,right,561_4,561,4,16,701.143,0.0008745322050799919,0
OviDN_activation,right,561_4,561,4,17,693.548,-0.009967253382307473,0
OviDN_activation,right,561_4,561,4,18,689.214,-0.01615399449300353,0
OviDN_activation,right,561_4,561,4,19,655.071,-0.06489278123561962,0
OviDN_activation,right,561_4,561,4,20,651.119,-0.07053422121473155,0
OviDN_activation,right,561_4,561,4,21,657.69,-0.06115418525755932,3
OviDN_activation,right,561_4,561,4,22,665.286,-0.05031097218029879,0
OviDN_activation,right,561_4,561,4,23,666.024,-0.049257484653835,0
OviDN_activation,right,561_4,561,4,24,668.381,-0.045892891022568126,0
OviDN_activation,right,561_4,561,4,25,679.333,-0.03025902193065673,0
OviDN_activation,right,561_4,561,4,26,683.429,-0.02441202340979578,0
OviDN_activation,right,561_4,561,4,27,676.31,-0.03457432381751288,0
OviDN_activation,right,561_4,561,4,28,682.429,-0.025839513283052847,0
OviDN_activation,right,561_4,561,4,29,709.143,0.01229445119113653,0
OviDN_activation,right,561_4,561,4,30,711.476,0.015624785065445226,0
OviDN_activation,right,561_5,561,5,1,492.5672,-0.019328528882712404,0
OviDN_activation,right,561_5,561,5,2,492.2239,-0.020012018396497657,0
OviDN_activation,right,561_5,561,5,3,501.3582,-0.0018261801623914566,0
OviDN_activation,right,561_5,561,5,4,503.8209,0.0030769064254295114,0
OviDN_activation,right,561_5,561,5,5,509.9105,0.015200931310797137,0
OviDN_activation,right,561_5,561,5,6,498.7761,-0.006966984920751276,0
OviDN_activation,right,561_5,561,5,7,491.1343,-0.022181346023122845,0
OviDN_activation,right,561_5,561,5,8,506.3433,0.008098852098519906,0
OviDN_activation,right,561_5,561,5,9,508.1642,0.011724153746208716,0
OviDN_activation,right,561_5,561,5,10,513.3731,0.022094758256421466,0
OviDN_activation,right,561_5,561,5,11,507.3582,0.010119456548099467,3
OviDN_activation,right,561_5,561,5,12,508.6866,0.012764220515802135,0
OviDN_activation,right,561_5,561,5,13,518.0895,0.03148482508664808,0
OviDN_activation,right,561_5,561,5,14,516.8657,0.029048313385598087,0
OviDN_activation,right,561_5,561,5,15,509.7761,0.014933349048482085,0
OviDN_activation,right,561_5,561,5,16,508.5821,0.012556167343094471,0
OviDN_activation,right,561_5,561,5,17,520.1045,0.035496568081921254,0
OviDN_activation,right,561_5,561,5,18,542.1194,0.07932690101821906,0
OviDN_activation,right,561_5,561,5,19,552.1045,0.09920663053787285,0
OviDN_activation,right,561_5,561,5,20,551.2537,0.09751273925232513,0
OviDN_activation,right,561_5,561,5,21,553.7463,0.1024753549297535,3
OviDN_activation,right,561_5,561,5,22,552.5821,0.10015750322002781,0
OviDN_activation,right,561_5,561,5,23,552.8657,0.10072213364854364,0
OviDN_activation,right,561_5,561,5,24,545.4329,0.08592387889158762,0
OviDN_activation,right,561_5,561,5,25,542.4478,0.07998072553417324,0
OviDN_activation,right,561_5,561,5,26,527.5224,0.050265157841046196,0
OviDN_activation,right,561_5,561,5,27,519.5074,0.034307778135282095,0
OviDN_activation,right,561_5,561,5,28,525.8358,0.0469072393617272,0
OviDN_activation,right,561_5,561,5,29,513.7164,0.022778247770206723,0
OviDN_activation,right,561_5,561,5,30,517.0597,0.02943455563923744,0
Vglut_activation,left,506_1,506,1,1,933.857,-0.031131619900966793,0
Vglut_activation,left,506_1,506,1,2,941.893,-0.022794340957321368,0
Vglut_activation,left,506_1,506,1,3,948.357,-0.016087998113652482,0
Vglut_activation,left,506_1,506,1,4,960.536,-0.003452393303466232,0
Vglut_activation,left,506_1,506,1,5,961.107,-0.0028599858523933445,0
Vglut_activation,left,506_1,506,1,6,966.571,0.0028088658335298443,0
